"";"Met";"Gene";"Ev";"NrComponents";"Pv_wilcox";"Pv_adj";"Pathway";"Reference";"logFC";"P.Value";"adj.P.Val";"p_value_COX";"coef_COX";"oneTail"
"3821";"cg11888381";"ABCF3";"ABCF3_25_C";2;0,412057472919757;0,671407229491945;NA;NA;0,901427063978393;8,7478267359521e-22;4,36339291737103e-20;0,261951731450983;0,176914696021024;0,130975865725491
"3822";"cg11888381";"AP2M1";"AP2M1_21_AL";2;0,00511658221191953;0,0425977450229484;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,261951731450983;0,176914696021024;0,130975865725491
"3823";"cg11888381";"AP2M1";"AP2M1_38_C";2;0,0323953370001269;0,154301319208121;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,261951731450983;0,176914696021024;0,130975865725491
"3824";"cg11888381";"PSMD2";"PSMD2_22_AL";2;0,184028385079017;0,442180451687829;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3825";"cg11888381";"PSMD2";"PSMD2_50_C";2;0,747605266789413;0,889729272748171;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3826";"cg11888381";"PSMD2";"PSMD2_29_C";2;0,753932529070004;0,890844475978542;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3827";"cg11888381";"PSMD2";"PSMD2_16_RI";2;0,790366814209663;0,911329689032456;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3828";"cg11888381";"PSMD2";"PSMD2_25_RI";2;0,151648482640587;0,399567936333816;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3829";"cg11888381";"PSMD2";"PSMD2_45_C";2;0,179888166088251;0,437158833079407;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3830";"cg11888381";"PSMD2";"PSMD2_51_RI";2;0,339823475806346;0,608859919084669;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3831";"cg11888381";"PSMD2";"PSMD2_49_AF";2;0,65609311920361;0,843879148027;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3832";"cg11888381";"PSMD2";"PSMD2_34_RI";2;0,348161180800509;0,615944627786212;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261951731450983;0,176914696021024;0,130975865725491
"3833";"cg11888381";"AP2M1";"AP2M1_35_C";2;0,00348703267874786;0,0320741286079611;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,261951731450983;0,176914696021024;0,130975865725491
"3834";"cg11894504";"MKNK2";"MKNK2_17_C";2;0,821580500888092;0,928041684942992;"Cancer Therapy";"Adesso L et al (2013) Gemcitabine triggers a pro-survival response in pancreatic cancer cells
through activation of the MNK2/eIF4E pathway. Oncogene 32:2848<U+0096>2857";-0,383394374589783;0,00108247490602912;0,00383300306763859;0,916364787268135;-0,0163856840354629;0,541817606365933
"3835";"cg11894504";"MKNK2";"MKNK2_8_C";2;0,1310492008984;0,36704415376459;"Cancer Therapy";"Adesso L et al (2013) Gemcitabine triggers a pro-survival response in pancreatic cancer cells
through activation of the MNK2/eIF4E pathway. Oncogene 32:2848<U+0096>2857";-0,383394374589783;0,00108247490602912;0,00383300306763859;0,916364787268135;-0,0163856840354629;0,541817606365933
"3836";"cg11894504";"MKNK2";"MKNK2_14_C";2;0,843863872690467;0,937716597082947;"Cancer Therapy";"Adesso L et al (2013) Gemcitabine triggers a pro-survival response in pancreatic cancer cells
through activation of the MNK2/eIF4E pathway. Oncogene 32:2848<U+0096>2857";-0,383394374589783;0,00108247490602912;0,00383300306763859;0,916364787268135;-0,0163856840354629;0,541817606365933
"3837";"cg11908453";"SEPT2";"SEPT2_54_C";2;0,63549242517953;0,830682825692706;NA;NA;0,414855348903556;5,11433329374154e-05;0,000241675614752277;0,399335765313275;-0,142978169901005;0,800332117343362
"3838";"cg11919479";"PAFAH1B3";"PAFAH1B3_13_RI";2;0,0258617820497482;0,133586109878942;NA;NA;0,922637373286491;2,29103278907481e-13;3,95245582648536e-12;0,658920601412434;0,061274953523528;0,329460300706217
"3839";"cg11919479";"PAFAH1B3";"PAFAH1B3_6_C";2;0,0811923158753595;0,276103302810018;NA;NA;0,922637373286491;2,29103278907481e-13;3,95245582648536e-12;0,658920601412434;0,061274953523528;0,329460300706217
"3840";"cg11919479";"PAFAH1B3";"PAFAH1B3_3_AL";2;0,025353010884247;0,131658004859109;NA;NA;0,922637373286491;2,29103278907481e-13;3,95245582648536e-12;0,658920601412434;0,061274953523528;0,329460300706217
"3841";"cg11927233";"NPM1";"NPM1_15_AF";2;0,640499905454699;0,834874299180406;NA;NA;0,324435226626851;0,00103830635097332;0,00369518676325822;0,334729273973985;0,227805156744629;0,167364636986993
"3842";"cg11940177";"PGAM1";"PGAM1_4_AL";2;0,457671833400172;0,705258182041322;NA;NA;0,71565735777589;3,01090087261129e-12;4,51627672628447e-11;0,130521914466154;0,258200831214633;0,0652609572330772
"3843";"cg11942221";"EWSR1";"EWSR1_17_C";2;0,000245411279314337;0,00378504697990101;NA;NA;0,687189764371988;7,77972644181926e-22;3,91598965052305e-20;0,262834012478109;0,16105657375635;0,131417006239054
"3844";"cg11953250";"ARSA";"ARSA_12_RI";2;0,00016134778953828;0,00264444846603018;NA;NA;0,545204957086882;2,32286714593145e-08;2,00969991648426e-07;0,409726132668241;-0,123251990690721;0,79513693366588
"3845";"cg11966886";"CDC42EP4";"CDC42EP4_12_C";2;0,209936696176395;0,471468004124955;NA;NA;0,493760997499838;0,000784986964703244;0,002873022182563;0,0956536965258359;-0,434657311903193;0,952173151737082
"3846";"cg11973177";"VIM";"VIM_17_AL";2;0,0110358652849302;0,0741803550474364;NA;NA;0,714260085834087;0,00012067809589353;0,000528039700754159;0,124546476683528;-0,336879176393701;0,937726761658236
"3847";"cg12001630";"RAC1";"RAC1_11_C";2;0,273614765025812;0,545545171032997;"Invasion & Metastasis";"Goncalves V, Matos P, Jordan P (2009) Antagonistic SR proteins regulate alternative splicing of tumor-related Rac1b downstream of the PI3-kinase and Wnt pathways. Hum Mol Genet 18(19):3696<U+0096>3707";0,606528257684321;7,19088878224148e-14;1,32917301379686e-12;0,0989327719129697;-0,342020672544697;0,950533614043515
"3848";"cg12001630";"RAC1";"RAC1_4_AF";2;0,000454252787042094;0,00639684480303238;"Invasion & Metastasis";"Goncalves V, Matos P, Jordan P (2009) Antagonistic SR proteins regulate alternative splicing of tumor-related Rac1b downstream of the PI3-kinase and Wnt pathways. Hum Mol Genet 18(19):3696<U+0096>3707";0,606528257684321;7,19088878224148e-14;1,32917301379686e-12;0,0989327719129697;-0,342020672544697;0,950533614043515
"3849";"cg12001630";"RAC1";"RAC1_10_AF";2;0,00646409790603889;0,0508807706465437;"Invasion & Metastasis";"Goncalves V, Matos P, Jordan P (2009) Antagonistic SR proteins regulate alternative splicing of tumor-related Rac1b downstream of the PI3-kinase and Wnt pathways. Hum Mol Genet 18(19):3696<U+0096>3707";0,606528257684321;7,19088878224148e-14;1,32917301379686e-12;0,0989327719129697;-0,342020672544697;0,950533614043515
"3850";"cg12001630";"RAC1";"RAC1_5_AF";2;0,00415148991340147;0,0365456017890816;"Invasion & Metastasis";"Goncalves V, Matos P, Jordan P (2009) Antagonistic SR proteins regulate alternative splicing of tumor-related Rac1b downstream of the PI3-kinase and Wnt pathways. Hum Mol Genet 18(19):3696<U+0096>3707";0,606528257684321;7,19088878224148e-14;1,32917301379686e-12;0,0989327719129697;-0,342020672544697;0,950533614043515
"3851";"cg12018521";"TES";"TES_23_C";2;0,017027740209398;0,100749383038691;NA;NA;0,802798067769049;1,56672986925421e-10;1,8602305980945e-09;0,239043861544493;0,164324369065403;0,119521930772246
"3852";"cg12018521";"TES";"TES_18_C";2;0,571409237475999;0,787296956314418;NA;NA;0,802798067769049;1,56672986925421e-10;1,8602305980945e-09;0,239043861544493;0,164324369065403;0,119521930772246
"3853";"cg12048425";"TRIP12";"TRIP12_31_CE";2;0,950311651489178;0,981861459389516;NA;NA;0,348768717217374;0,00150984313453674;0,0051709202629228;0,438863600109265;0,105232995191048;0,219431800054633
"3854";"cg12053296";"VARS";"VARS_1_AF";2;0,602366409526572;0,808362693814352;NA;NA;0,596927000629341;1,91645454335957e-10;2,24770459846205e-09;0,125696290712096;0,207878766032527;0,0628481453560481
"3855";"cg12057318";"C11orf74";"C11orf74_24_C";2;0,364213716894032;0,632958854180904;NA;NA;0,071784586797879;0,497793754448008;0,628249333198097;0,158111869312649;-0,193768946226714;0,920944065343676
"3856";"cg12057318";"C11orf74";"C11orf74_22_C";2;0,350665963196895;0,619384740084195;NA;NA;0,071784586797879;0,497793754448008;0,628249333198097;0,158111869312649;-0,193768946226714;0,920944065343676
"3857";"cg12069151";"PPP1R10";"PPP1R10_10_CE";2;0,353656600140997;0,621828213493456;NA;NA;0,403087887632027;7,02760766484256e-06;3,93074393655012e-05;0,292938568987559;0,146984767794939;0,14646928449378
"3858";"cg12081027";"DNAAF5";"DNAAF5_12_AF";2;9,07839350547117e-52;1,98476378013363e-48;NA;NA;0,578178022866712;5,21048081861666e-07;3,60465503816421e-06;0,254350857127799;0,156753164951205;0,127175428563899
"3859";"cg12086028";"RPS18";"RPS18_4_AF";2;0,457969590558384;0,705557279676775;NA;NA;-0,110598028512286;0,229383126029872;0,371710174845131;0,193844091058991;0,193752805668133;0,0969220455294954
"3860";"cg12086028";"RPS18";"RPS18_6_C";2;0,863060512468095;0,945220196505582;NA;NA;-0,110598028512286;0,229383126029872;0,371710174845131;0,193844091058991;0,193752805668133;0,0969220455294954
"3861";"cg12086028";"RPS18";"RPS18_11_C";2;0,734129398447256;0,881984007339093;NA;NA;-0,110598028512286;0,229383126029872;0,371710174845131;0,193844091058991;0,193752805668133;0,0969220455294954
"3862";"cg12086028";"RPS18";"RPS18_15_RI";2;0,0958363636929797;0,304949846767681;NA;NA;-0,110598028512286;0,229383126029872;0,371710174845131;0,193844091058991;0,193752805668133;0,0969220455294954
"3863";"cg12086028";"RPS18";"RPS18_16_RI";2;0,184530329010569;0,442694063791052;NA;NA;-0,110598028512286;0,229383126029872;0,371710174845131;0,193844091058991;0,193752805668133;0,0969220455294954
"3864";"cg12086028";"RPS18";"RPS18_17_RI";2;0,22346193823586;0,487721353311624;NA;NA;-0,110598028512286;0,229383126029872;0,371710174845131;0,193844091058991;0,193752805668133;0,0969220455294954
"3865";"cg12086028";"RPS18";"RPS18_5_AF";2;0,660983886277673;0,846865860763118;NA;NA;-0,110598028512286;0,229383126029872;0,371710174845131;0,193844091058991;0,193752805668133;0,0969220455294954
"3866";"cg12086028";"RPS18";"RPS18_9_AF";2;0,116888661866512;0,34359373042778;NA;NA;-0,110598028512286;0,229383126029872;0,371710174845131;0,193844091058991;0,193752805668133;0,0969220455294954
"3867";"cg12090003";"BST2";"BST2_4_AF";2;9,26292505257997e-08;3,41412288246862e-06;NA;NA;2,98511053432741;9,29688449471425e-31;1,43613148901257e-28;0,473142386808682;-0,0977037713592816;0,763428806595659
"3868";"cg12090003";"BST2";"BST2_5_AF";2;8,53425372554365e-08;3,18940379614869e-06;NA;NA;2,98511053432741;9,29688449471425e-31;1,43613148901257e-28;0,473142386808682;-0,0977037713592816;0,763428806595659
"3869";"cg12090003";"BST2";"BST2_6_C";2;0,0942208331336007;0,302267172749941;NA;NA;2,98511053432741;9,29688449471425e-31;1,43613148901257e-28;0,473142386808682;-0,0977037713592816;0,763428806595659
"3870";"cg12093241";"ARID1B";"ARID1B_4_C";2;0,0434360646023149;0,187020462873022;NA;NA;0,0496241259818997;0,676683678357281;0,76713789379651;0,240422937456166;0,209184962909717;0,120211468728083
"3871";"cg12100956";"GAA";"GAA_15_AF";2;0,318161132867501;0,591771998804126;NA;NA;0,99377171392184;2,57813108244382e-11;3,43263301596972e-10;0,434152409047281;0,111406327410356;0,217076204523641
"3872";"cg12100956";"GAA";"GAA_18_AF";2;0,562701861708631;0,780216867074993;NA;NA;0,99377171392184;2,57813108244382e-11;3,43263301596972e-10;0,434152409047281;0,111406327410356;0,217076204523641
"3873";"cg12100956";"GAA";"GAA_7_AF";2;0,908131641840508;0,963470725791169;NA;NA;0,99377171392184;2,57813108244382e-11;3,43263301596972e-10;0,434152409047281;0,111406327410356;0,217076204523641
"3874";"cg12143439";"CD14";"CD14_6_RI";2;0,0224366124996984;0,120595068414175;NA;NA;0,48185421946439;0,00851139669161754;0,0240021941630982;0,41954159936477;0,149947299740736;0,209770799682385
"3875";"cg12149606";"TMED10";"TMED10_11_AL";2;0,152286082833156;0,400764909532336;NA;NA;0,50829251151463;1,49256306183707e-05;7,83835715893912e-05;0,373961434693064;-0,124069621184559;0,813019282653468
"3876";"cg12150931";"ZNF385A";"ZNF385A_21_C";2;0,947583628536154;0,980663584664912;NA;NA;0,66405746408942;3,93128247715688e-08;3,27178228589551e-07;0,334193481353275;0,143065169578761;0,167096740676637
"3877";"cg12155165";"VIM";"VIM_17_AL";2;0,0448291449114984;0,190769280900756;NA;NA;0,714260085834087;0,00012067809589353;0,000528039700754159;0,0043947611035533;-0,886101346646879;0,997802619448223
"3878";"cg12162724";"TRAPPC12";"TRAPPC12_19_AL";2;0,000150696104672369;0,0025101665435426;NA;NA;0,161059166373501;0,0380966940426305;0,0877077493476252;0,278711312800877;0,164963710251627;0,139355656400439
"3879";"cg12165354";"RBM10";"RBM10_9_A5";2;0,00804451760966089;0,0599694878142565;NA;NA;0,506000235599461;1,99540246707338e-13;3,47911318719151e-12;0,0289221403068833;0,324267479505233;0,0144610701534416
"3880";"cg12165354";"RBM10";"RBM10_4_CE";2;0,292732963196557;0,567000928931078;NA;NA;0,506000235599461;1,99540246707338e-13;3,47911318719151e-12;0,0289221403068833;0,324267479505233;0,0144610701534416
"3881";"cg12166502";"ACOT9";"ACOT9_12_C";2;0,320231606409598;0,593077612830122;NA;NA;1,2898568983884;1,88087834595564e-35;5,06198699382211e-33;0,012815409766033;0,366473879638873;0,00640770488301649
"3882";"cg12166502";"ACOT9";"ACOT9_21_C";2;0,306145041015165;0,580242389180238;NA;NA;1,2898568983884;1,88087834595564e-35;5,06198699382211e-33;0,012815409766033;0,366473879638873;0,00640770488301649
"3883";"cg12176110";"EIF1AX";"EIF1AX_2_CE";2;0,493974844102554;0,732171188419803;NA;NA;0,321464473920782;0,00141962424515114;0,00489321075483163;0,364391060566555;0,144022994384436;0,182195530283277
"3884";"cg12177010";"SERF2";"SERF2_10_C";2;0,022365672656661;0,120287704417282;NA;NA;0,165284964630555;0,0346386071154221;0,0808630330879089;0,291449574627514;0,156608281303721;0,145724787313757
"3885";"cg12177010";"SERF2";"SERF2_1_AF";2;0,109572546810909;0,329056291848008;NA;NA;0,165284964630555;0,0346386071154221;0,0808630330879089;0,291449574627514;0,156608281303721;0,145724787313757
"3886";"cg12177010";"SERF2";"SERF2_27_C";2;0,927142192339305;0,971932207145436;NA;NA;0,165284964630555;0,0346386071154221;0,0808630330879089;0,291449574627514;0,156608281303721;0,145724787313757
"3887";"cg12177562";"SLC6A8";"SLC6A8_6_AF";2;0,052535005392705;0,211249417910973;NA;NA;0,935797906921031;4,14581797449354e-07;2,91608620777654e-06;0,597465281193245;-0,0746575172983871;0,701267359403377
"3888";"cg12177562";"SLC6A8";"SLC6A8_5_AL";2;0,0642399141196961;0,239258112852105;NA;NA;0,935797906921031;4,14581797449354e-07;2,91608620777654e-06;0,597465281193245;-0,0746575172983871;0,701267359403377
"3889";"cg12194701";"STK3";"STK3_18_C";2;1,7710599110911e-05;0,000383364329764645;NA;NA;1,21456313249337;2,17378371159871e-30;3,2662853318151e-28;0,237430670381372;0,161093389140623;0,118715335190686
"3890";"cg12215294";"EIF1B";"EIF1B_5_AF";2;0,99658064362046;0,998178642590874;NA;NA;0,137691957987014;0,146423130179058;0,264561264691253;0,46247309956534;0,118075896196022;0,23123654978267
"3891";"cg12215294";"EIF1B";"EIF1B_6_RI";2;0,763375673482187;0,897122170637077;NA;NA;0,137691957987014;0,146423130179058;0,264561264691253;0,46247309956534;0,118075896196022;0,23123654978267
"3892";"cg12215294";"EIF1B";"EIF1B_3_AL";2;0,661029887429279;0,846865860763118;NA;NA;0,137691957987014;0,146423130179058;0,264561264691253;0,46247309956534;0,118075896196022;0,23123654978267
"3893";"cg12226826";"MTMR1";"MTMR1_24_AL";2;0,294432936810147;0,568142434130116;NA;NA;0,305540244697397;0,0101268316650265;0,0279511447488042;0,0185519890971461;0,341465259508368;0,00927599454857304
"3894";"cg12228229";"ACADVL";"ACADVL_12_RI";2;0,590535168580209;0,801276966521943;NA;NA;-0,307330131029316;0,00364183598548028;0,0113293422515086;0,585742324439914;0,0841727110926977;0,292871162219957
"3895";"cg12229151";"PRKCDBP";"PRKCDBP_5_C";2;0,0249083820203578;0,129734247032775;NA;NA;1,63660608381557;5,4152717466337e-21;2,44531219497134e-19;0,638324739809511;-0,0637458639054887;0,680837630095245
"3896";"cg12230883";"PSMD2";"PSMD2_50_C";2;0,543724993023421;0,768867086329391;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
"3897";"cg12230883";"ABCF3";"ABCF3_25_C";2;0,182255647579566;0,440404984272812;NA;NA;0,901427063978393;8,7478267359521e-22;4,36339291737103e-20;0,261531162598109;0,216804938084415;0,130765581299055
"3898";"cg12230883";"AP2M1";"AP2M1_17_RI";2;0,164180003175806;0,414837945036816;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,261531162598109;0,216804938084415;0,130765581299055
"3899";"cg12230883";"PSMD2";"PSMD2_14_C";2;0,95656973082656;0,98379422510623;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
"3900";"cg12230883";"PSMD2";"PSMD2_45_C";2;0,0809889462747621;0,275922534951255;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
"3901";"cg12230883";"PSMD2";"PSMD2_49_AF";2;0,729572619680978;0,880281855889068;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
"3902";"cg12230883";"AP2M1";"AP2M1_21_AL";2;0,0263533152516922;0,135087773667086;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,261531162598109;0,216804938084415;0,130765581299055
"3903";"cg12230883";"AP2M1";"AP2M1_35_C";2;0,0582481796480252;0,225190243599461;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,261531162598109;0,216804938084415;0,130765581299055
"3904";"cg12230883";"AP2M1";"AP2M1_38_C";2;0,143928835894302;0,387876015376169;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,261531162598109;0,216804938084415;0,130765581299055
"3905";"cg12230883";"PSMD2";"PSMD2_51_RI";2;0,0938092813059261;0,301528840807734;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
"3906";"cg12230883";"PSMD2";"PSMD2_30_AF";2;0,704218526391963;0,865300739412562;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
"3907";"cg12230883";"PSMD2";"PSMD2_22_AL";2;0,140410413382765;0,381280293018069;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
"3908";"cg12230883";"PSMD2";"PSMD2_34_RI";2;0,361907669877369;0,630580309439648;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
"3909";"cg12230883";"PSMD2";"PSMD2_25_RI";2;0,0433140022963073;0,186724964933209;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,261531162598109;0,216804938084415;0,130765581299055
